order_id,order_date,customer_id,city,customer_segment,product_id,product_name,category,quantity,unit_price,discount_pct,discount_amount,sales_amount,profit_amount,payment_mode,order_status,customer_rating,delivery_days
ORD04552,2025-03-27,1270,Kolkata,Loyal,94,Bedding B,Home & Kitchen,1,1411,25,352.75,1058.25,408.65,UPI,Delivered,5,7
ORD04553,2025-01-18,3924,Delhi,New,62,Skincare B,Beauty,2,2646,15,793.8,4498.2,1363.33,Debit Card,Delivered,4,5
ORD04554,2025-11-21,3537,Jaipur,Returning,41,Chair A,Furniture,1,14546,25,3636.5,10909.5,2563.03,Credit Card,Delivered,5,5
ORD04555,2025-06-04,2052,Pune,Returning,82,Cookware B,Home & Kitchen,2,4487,5,448.7,8525.3,3564.65,Credit Card,Delivered,3,1
ORD04556,2025-09-03,2625,Jaipur,New,4,Smartphone D,Electronics,3,4934,0,0.0,14802.0,5582.56,UPI,Delivered,3,3
ORD04557,2025-04-19,1852,Mumbai,Loyal,65,Makeup A,Beauty,1,1545,10,154.5,1390.5,347.98,COD,Delivered,4,1
ORD04558,2025-07-31,3505,Ahmedabad,New,73,Fragrance A,Beauty,2,3255,25,1627.5,4882.5,1910.08,Net Banking,Delivered,5,4
ORD04559,2025-05-11,3701,Bengaluru,New,36,Sneakers D,Clothing,1,1477,25,369.25,1107.75,355.26,Debit Card,Shipped,5,4
ORD04560,2025-10-09,2313,Jaipur,Loyal,81,Cookware A,Home & Kitchen,4,14927,20,11941.6,47766.4,10878.91,COD,Delivered,1,4
ORD04561,2025-11-15,3805,Pune,Returning,26,Jeans B,Clothing,2,4145,10,829.0,7461.0,2673.08,UPI,Delivered,2,7
ORD04562,2025-03-10,1664,Delhi,Loyal,34,Sneakers B,Clothing,1,2317,25,579.25,1737.75,591.04,Credit Card,Cancelled,5,0
ORD04563,2025-06-08,3906,Pune,Returning,4,Smartphone D,Electronics,3,4934,10,1480.2,13321.8,5026.78,Credit Card,Shipped,5,5
ORD04564,2025-10-31,2317,Hyderabad,Returning,46,Table B,Furniture,1,18411,0,0.0,18411.0,7938.52,Credit Card,Delivered,4,6
ORD04565,2025-01-02,1838,Jaipur,Returning,12,Headphones D,Electronics,1,51264,0,0.0,51264.0,10507.47,Debit Card,Delivered,2,1
ORD04566,2025-07-03,1760,Bengaluru,New,83,Cookware C,Home & Kitchen,1,14888,20,2977.6,11910.4,3686.17,UPI,Delivered,3,1
ORD04567,2025-03-26,3785,Chennai,Returning,76,Fragrance D,Beauty,1,3453,0,0.0,3453.0,799.23,Credit Card,Shipped,4,9
ORD04568,2025-04-14,1030,Kolkata,New,41,Chair A,Furniture,2,14546,15,4363.8,24728.2,6404.05,UPI,Delivered,5,8
ORD04569,2025-09-07,1075,Mumbai,Returning,2,Smartphone B,Electronics,3,14842,20,8905.2,35620.8,9695.17,Credit Card,Shipped,5,3
ORD04570,2025-02-16,3986,Pune,New,14,Smartwatch B,Electronics,4,10799,0,0.0,43196.0,18060.05,UPI,Delivered,4,7
ORD04571,2025-10-25,2098,Chennai,Returning,7,Laptop C,Electronics,1,45609,25,11402.25,34206.75,12361.28,UPI,Delivered,4,3
ORD04572,2025-03-03,2312,Kolkata,Returning,4,Smartphone D,Electronics,1,4934,10,493.4,4440.6,856.28,UPI,Cancelled,5,0
ORD04573,2025-02-21,1004,Jaipur,Returning,31,Jacket C,Clothing,2,895,25,447.5,1342.5,275.62,COD,Cancelled,3,0
ORD04574,2025-07-08,3369,Kolkata,Returning,5,Laptop A,Electronics,3,60456,25,45342.0,136026.0,46821.53,UPI,Returned,5,10
ORD04575,2025-11-21,3591,Jaipur,New,93,Bedding A,Home & Kitchen,2,8468,15,2540.4,14395.6,3071.27,Debit Card,Delivered,5,3
ORD04576,2025-09-29,1392,Bengaluru,Loyal,27,Jeans C,Clothing,2,4660,0,0.0,9320.0,3403.82,COD,Delivered,4,4
ORD04577,2025-12-01,3611,Mumbai,Loyal,22,T-Shirt B,Clothing,2,5692,15,1707.6,9676.4,1971.12,COD,Delivered,5,1
ORD04578,2025-04-04,2814,Kolkata,Returning,56,Bed D,Furniture,3,18193,0,0.0,54579.0,11496.26,Debit Card,Returned,4,10
ORD04579,2025-02-12,2087,Pune,Returning,12,Headphones D,Electronics,2,51264,20,20505.6,82022.4,34688.86,COD,Delivered,3,5
ORD04580,2025-10-12,3099,Hyderabad,New,75,Fragrance C,Beauty,1,3640,0,0.0,3640.0,1334.99,Credit Card,Delivered,5,9
ORD04581,2025-08-26,1470,Chennai,New,33,Sneakers A,Clothing,2,5058,0,0.0,10116.0,3669.25,Debit Card,Shipped,5,4
ORD04582,2025-08-22,2654,Jaipur,Returning,59,Bookshelf C,Furniture,1,44283,0,0.0,44283.0,15169.12,UPI,Delivered,5,4
ORD04583,2025-01-06,3362,Ahmedabad,New,64,Skincare D,Beauty,5,1329,20,1329.0,5316.0,1947.44,UPI,Delivered,3,9
ORD04584,2025-06-04,2822,Kolkata,New,4,Smartphone D,Electronics,4,4934,15,2960.4,16775.6,5328.1,UPI,Delivered,4,7
ORD04585,2025-07-12,3675,Kolkata,Returning,78,Bath B,Beauty,2,3535,15,1060.5,6009.5,2370.07,UPI,Delivered,5,2
ORD04586,2025-02-18,3139,Mumbai,New,100,Appliance D,Home & Kitchen,2,11190,20,4476.0,17904.0,4137.03,Credit Card,Cancelled,4,0
ORD04587,2025-10-08,1336,Bengaluru,New,3,Smartphone C,Electronics,2,5459,10,1091.8,9826.2,2479.48,UPI,Delivered,1,9
ORD04588,2025-09-25,1530,Delhi,New,13,Smartwatch A,Electronics,3,50099,20,30059.4,120237.6,32455.03,UPI,Delivered,2,2
ORD04589,2025-11-28,3409,Pune,New,26,Jeans B,Clothing,1,4145,25,1036.25,3108.75,928.81,Debit Card,Delivered,5,5
ORD04590,2025-03-08,2958,Hyderabad,New,9,Headphones A,Electronics,1,17921,25,4480.25,13440.75,5802.51,Credit Card,Delivered,5,9
ORD04591,2025-01-13,2181,Pune,Returning,76,Fragrance D,Beauty,2,3453,15,1035.9,5870.1,1821.5,Credit Card,Delivered,3,5
ORD04592,2025-04-02,2633,Delhi,Returning,44,Chair D,Furniture,1,24185,5,1209.25,22975.75,7943.49,Debit Card,Shipped,4,3
ORD04593,2025-01-01,2793,Bengaluru,Returning,22,T-Shirt B,Clothing,1,5692,15,853.8,4838.2,1982.39,Debit Card,Delivered,5,9
ORD04594,2025-07-30,1192,Hyderabad,Loyal,82,Cookware B,Home & Kitchen,1,4487,10,448.7,4038.3,994.13,Credit Card,Delivered,4,1
ORD04595,2025-12-19,2141,Ahmedabad,Returning,3,Smartphone C,Electronics,2,5459,10,1091.8,9826.2,3388.73,Credit Card,Returned,1,9
ORD04596,2025-09-22,3780,Hyderabad,Returning,13,Smartwatch A,Electronics,1,50099,15,7514.85,42584.15,12814.04,Debit Card,Delivered,5,8
ORD04597,2025-11-03,1074,Kolkata,Loyal,11,Headphones C,Electronics,1,31296,0,0.0,31296.0,11157.72,Debit Card,Delivered,5,7
ORD04598,2025-01-11,3794,Jaipur,New,92,Storage D,Home & Kitchen,3,17659,5,2648.85,50328.15,19262.38,UPI,Returned,5,10
ORD04599,2025-01-05,3497,Hyderabad,New,29,Jacket A,Clothing,2,6799,20,2719.6,10878.4,4487.25,Credit Card,Delivered,3,3
ORD04600,2025-03-29,1890,Bengaluru,Returning,7,Laptop C,Electronics,2,45609,15,13682.7,77535.3,21839.67,COD,Delivered,5,3
ORD04601,2025-03-18,1238,Hyderabad,Returning,9,Headphones A,Electronics,1,17921,10,1792.1,16128.9,6129.92,UPI,Shipped,4,9
ORD04602,2025-09-26,3747,Ahmedabad,New,86,Mixer B,Home & Kitchen,1,14065,20,2813.0,11252.0,3288.86,UPI,Cancelled,3,0
ORD04603,2025-03-06,1186,Chennai,Returning,8,Laptop D,Electronics,2,46619,15,13985.7,79252.3,19522.53,UPI,Delivered,4,2
ORD04604,2025-09-18,3790,Bengaluru,New,30,Jacket B,Clothing,4,4480,0,0.0,17920.0,6903.33,Credit Card,Delivered,5,2
ORD04605,2025-05-14,3114,Mumbai,Loyal,35,Sneakers C,Clothing,3,3800,10,1140.0,10260.0,3379.83,Credit Card,Delivered,5,8
ORD04606,2025-05-15,2494,Kolkata,New,77,Bath A,Beauty,3,3122,25,2341.5,7024.5,2510.04,UPI,Delivered,5,9
ORD04607,2025-04-19,2640,Chandigarh,Loyal,80,Bath D,Beauty,3,1189,5,178.35,3388.65,1392.17,COD,Cancelled,5,0
ORD04608,2025-05-07,3383,Chennai,Returning,6,Laptop B,Electronics,1,56987,5,2849.35,54137.65,10403.64,Credit Card,Delivered,4,8
ORD04609,2025-02-17,3044,Bengaluru,Returning,71,Haircare C,Beauty,2,3730,15,1119.0,6341.0,1414.48,UPI,Returned,5,4
ORD04610,2025-05-07,3996,Hyderabad,Returning,54,Bed B,Furniture,5,5674,20,5674.0,22696.0,4609.07,COD,Delivered,4,8
ORD04611,2025-07-14,2890,Jaipur,Loyal,76,Fragrance D,Beauty,2,3453,15,1035.9,5870.1,1153.12,UPI,Delivered,5,7
ORD04612,2025-03-21,2748,Mumbai,Returning,8,Laptop D,Electronics,3,46619,20,27971.4,111885.6,39679.44,UPI,Delivered,3,8
ORD04613,2025-05-06,2364,Chandigarh,Returning,92,Storage D,Home & Kitchen,1,17659,0,0.0,17659.0,5677.46,UPI,Delivered,5,8
ORD04614,2025-08-24,3834,Chennai,New,90,Storage B,Home & Kitchen,1,11278,0,0.0,11278.0,4943.75,Credit Card,Delivered,5,9
ORD04615,2025-10-16,3916,Kolkata,Loyal,88,Mixer D,Home & Kitchen,2,6459,0,0.0,12918.0,3368.14,Debit Card,Delivered,4,4
ORD04616,2025-01-10,1040,Bengaluru,Loyal,72,Haircare D,Beauty,5,3305,20,3305.0,13220.0,2919.49,Debit Card,Delivered,5,4
ORD04617,2025-06-04,3528,Pune,Loyal,3,Smartphone C,Electronics,1,5459,0,0.0,5459.0,1307.77,COD,Delivered,5,1
ORD04618,2025-04-28,1902,Hyderabad,New,34,Sneakers B,Clothing,4,2317,5,463.4,8804.6,2175.57,UPI,Shipped,3,6
ORD04619,2025-12-22,2495,Jaipur,Returning,7,Laptop C,Electronics,1,45609,20,9121.8,36487.2,10242.83,UPI,Delivered,5,8
ORD04620,2025-04-27,3138,Kolkata,New,16,Smartwatch D,Electronics,2,43984,5,4398.4,83569.6,17868.46,Credit Card,Delivered,4,9
ORD04621,2025-07-22,2699,Chandigarh,Returning,2,Smartphone B,Electronics,1,14842,0,0.0,14842.0,4997.62,UPI,Delivered,5,1
ORD04622,2025-04-24,2556,Hyderabad,Returning,43,Chair C,Furniture,1,44739,0,0.0,44739.0,9100.19,Credit Card,Delivered,5,9
ORD04623,2025-07-28,2077,Delhi,New,94,Bedding B,Home & Kitchen,1,1411,10,141.1,1269.9,370.32,Credit Card,Delivered,5,8
ORD04624,2025-03-31,3061,Jaipur,New,24,T-Shirt D,Clothing,1,5106,0,0.0,5106.0,1282.29,COD,Delivered,4,4
ORD04625,2025-01-09,1689,Pune,Loyal,6,Laptop B,Electronics,2,56987,5,5698.7,108275.3,34551.23,UPI,Delivered,4,3
ORD04626,2025-05-04,2712,Chennai,Returning,9,Headphones A,Electronics,2,17921,5,1792.1,34049.9,12682.22,Credit Card,Cancelled,4,0
ORD04627,2025-10-26,3878,Jaipur,Returning,31,Jacket C,Clothing,1,895,0,0.0,895.0,244.83,Debit Card,Delivered,5,7
ORD04628,2025-06-19,2789,Jaipur,Returning,52,Sofa D,Furniture,1,40048,0,0.0,40048.0,11385.09,UPI,Delivered,5,9
ORD04629,2025-09-08,1791,Ahmedabad,Returning,16,Smartwatch D,Electronics,1,43984,15,6597.6,37386.4,8863.13,UPI,Delivered,4,1
ORD04630,2025-06-16,3880,Delhi,Returning,20,Tablet D,Electronics,2,78078,20,31231.2,124924.8,25523.69,COD,Delivered,4,4
ORD04631,2025-03-01,2986,Bengaluru,Returning,94,Bedding B,Home & Kitchen,3,1411,5,211.65,4021.35,1014.34,Credit Card,Delivered,5,1
ORD04632,2025-04-17,2945,Ahmedabad,New,92,Storage D,Home & Kitchen,1,17659,25,4414.75,13244.25,4117.56,UPI,Delivered,5,5
ORD04633,2025-11-29,2818,Hyderabad,Loyal,26,Jeans B,Clothing,1,4145,25,1036.25,3108.75,1105.15,COD,Cancelled,4,0
ORD04634,2025-12-30,2672,Kolkata,New,55,Bed C,Furniture,1,6456,15,968.4,5487.6,1259.73,Net Banking,Delivered,5,9
ORD04635,2025-07-18,2758,Chandigarh,New,35,Sneakers C,Clothing,2,3800,10,760.0,6840.0,2845.92,Debit Card,Delivered,5,9
ORD04636,2025-03-26,1122,Ahmedabad,New,15,Smartwatch C,Electronics,1,62164,20,12432.8,49731.2,20621.22,COD,Shipped,4,9
ORD04637,2025-09-10,1890,Mumbai,Loyal,52,Sofa D,Furniture,1,40048,20,8009.6,32038.4,5916.02,Net Banking,Returned,4,3
ORD04638,2025-07-07,1787,Pune,Returning,25,Jeans A,Clothing,1,6579,15,986.85,5592.15,2257.73,COD,Delivered,4,3
ORD04639,2025-09-17,3966,Jaipur,New,82,Cookware B,Home & Kitchen,1,4487,25,1121.75,3365.25,1347.82,UPI,Cancelled,5,0
ORD04640,2025-07-01,3662,Chandigarh,New,88,Mixer D,Home & Kitchen,1,6459,10,645.9,5813.1,2230.47,Debit Card,Delivered,3,5
ORD04641,2025-09-04,3008,Kolkata,Loyal,97,Appliance A,Home & Kitchen,2,973,15,291.9,1654.1,337.18,Credit Card,Delivered,3,5
ORD04642,2025-01-26,2057,Bengaluru,Returning,53,Bed A,Furniture,3,5314,15,2391.3,13550.7,4816.12,Credit Card,Cancelled,4,0
ORD04643,2025-12-01,1629,Delhi,New,17,Tablet A,Electronics,2,54035,15,16210.5,91859.5,27364.25,Debit Card,Shipped,1,5
ORD04644,2025-11-15,2188,Ahmedabad,Returning,75,Fragrance C,Beauty,1,3640,20,728.0,2912.0,1046.24,UPI,Delivered,5,6
ORD04645,2025-11-21,3248,Delhi,Loyal,63,Skincare C,Beauty,3,5380,25,4035.0,12105.0,4623.03,UPI,Delivered,4,8
ORD04646,2025-03-26,2018,Pune,New,3,Smartphone C,Electronics,1,5459,25,1364.75,4094.25,1114.47,UPI,Cancelled,5,0
ORD04647,2025-12-05,2499,Hyderabad,Returning,15,Smartwatch C,Electronics,1,62164,15,9324.6,52839.4,21370.35,COD,Delivered,5,1
ORD04648,2025-05-07,1974,Hyderabad,Returning,44,Chair D,Furniture,2,24185,20,9674.0,38696.0,16028.72,COD,Delivered,5,8
ORD04649,2025-12-08,1742,Delhi,Returning,28,Jeans D,Clothing,2,5673,15,1701.9,9644.1,3508.31,Credit Card,Delivered,4,8
ORD04650,2025-11-15,3529,Chandigarh,New,96,Bedding D,Home & Kitchen,2,16901,20,6760.4,27041.6,6064.54,Credit Card,Delivered,5,2
ORD04651,2025-09-13,3438,Pune,Returning,23,T-Shirt C,Clothing,1,3687,15,553.05,3133.95,1351.96,Credit Card,Delivered,2,6
ORD04652,2025-07-15,1736,Jaipur,New,24,T-Shirt D,Clothing,3,5106,25,3829.5,11488.5,3548.82,Credit Card,Returned,5,5
ORD04653,2025-06-17,2998,Bengaluru,New,69,Haircare A,Beauty,2,4822,5,482.2,9161.8,2051.33,Net Banking,Cancelled,5,0
ORD04654,2025-11-21,1025,Pune,New,24,T-Shirt D,Clothing,2,5106,20,2042.4,8169.6,2054.47,Credit Card,Delivered,5,5
ORD04655,2025-04-28,1137,Delhi,Loyal,31,Jacket C,Clothing,1,895,10,89.5,805.5,230.63,Credit Card,Delivered,4,5
ORD04656,2025-06-17,2376,Ahmedabad,New,26,Jeans B,Clothing,2,4145,10,829.0,7461.0,2457.27,Net Banking,Delivered,2,9
ORD04657,2025-12-31,2954,Pune,Returning,52,Sofa D,Furniture,1,40048,10,4004.8,36043.2,11298.77,UPI,Delivered,5,9
ORD04658,2025-02-11,3079,Pune,Loyal,33,Sneakers A,Clothing,2,5058,0,0.0,10116.0,2848.16,UPI,Delivered,5,5
ORD04659,2025-11-26,2890,Kolkata,New,35,Sneakers C,Clothing,1,3800,5,190.0,3610.0,1543.12,Net Banking,Shipped,4,8
ORD04660,2025-12-16,3214,Pune,New,32,Jacket D,Clothing,1,1134,25,283.5,850.5,200.2,Debit Card,Delivered,5,7
ORD04661,2025-05-26,2318,Pune,New,70,Haircare B,Beauty,1,4763,5,238.15,4524.85,993.4,Credit Card,Returned,4,9
ORD04662,2025-08-21,3313,Chennai,Loyal,3,Smartphone C,Electronics,4,5459,10,2183.6,19652.4,4510.25,UPI,Delivered,4,9
ORD04663,2025-01-30,1418,Chandigarh,New,66,Makeup B,Beauty,1,1996,20,399.2,1596.8,654.12,Debit Card,Delivered,4,5
ORD04664,2025-07-29,3845,Bengaluru,New,3,Smartphone C,Electronics,1,5459,10,545.9,4913.1,1462.56,COD,Delivered,5,4
ORD04665,2025-09-21,2170,Hyderabad,Returning,47,Table C,Furniture,3,44661,5,6699.15,127283.85,34804.4,Debit Card,Delivered,4,3
ORD04666,2025-09-14,3501,Chennai,New,74,Fragrance B,Beauty,1,1656,0,0.0,1656.0,324.54,Credit Card,Delivered,4,2
ORD04667,2025-01-18,2713,Chandigarh,New,59,Bookshelf C,Furniture,1,44283,20,8856.6,35426.4,7019.73,UPI,Delivered,4,2
ORD04668,2025-08-27,1285,Hyderabad,Returning,55,Bed C,Furniture,2,6456,15,1936.8,10975.2,2579.59,Debit Card,Cancelled,4,0
ORD04669,2025-09-11,1256,Ahmedabad,New,44,Chair D,Furniture,1,24185,0,0.0,24185.0,9918.66,COD,Cancelled,5,0
ORD04670,2025-03-10,2971,Kolkata,Loyal,78,Bath B,Beauty,1,3535,5,176.75,3358.25,1177.15,Credit Card,Delivered,2,8
ORD04671,2025-07-22,1449,Ahmedabad,Returning,74,Fragrance B,Beauty,1,1656,5,82.8,1573.2,585.34,COD,Delivered,5,1
ORD04672,2025-08-31,3291,Hyderabad,New,84,Cookware D,Home & Kitchen,1,14749,15,2212.35,12536.65,3087.58,Credit Card,Delivered,5,5
ORD04673,2025-10-22,1473,Bengaluru,New,20,Tablet D,Electronics,1,78078,15,11711.7,66366.3,20052.42,UPI,Delivered,5,4
ORD04674,2025-05-20,2428,Chandigarh,New,43,Chair C,Furniture,1,44739,15,6710.85,38028.15,14168.75,COD,Returned,3,8
ORD04675,2025-05-24,3942,Ahmedabad,New,59,Bookshelf C,Furniture,1,44283,15,6642.45,37640.55,11569.62,Debit Card,Cancelled,4,0
ORD04676,2025-11-28,2693,Hyderabad,Loyal,17,Tablet A,Electronics,1,54035,5,2701.75,51333.25,11842.6,Debit Card,Cancelled,4,0
ORD04677,2025-07-07,1332,Delhi,Returning,92,Storage D,Home & Kitchen,2,17659,0,0.0,35318.0,15244.42,Debit Card,Delivered,4,6
ORD04678,2025-03-08,3332,Chandigarh,Returning,33,Sneakers A,Clothing,3,5058,20,3034.8,12139.2,4265.25,UPI,Delivered,5,1
ORD04679,2025-06-22,1289,Ahmedabad,New,72,Haircare D,Beauty,3,3305,10,991.5,8923.5,3146.22,Debit Card,Delivered,1,1
ORD04680,2025-11-24,1091,Kolkata,Returning,68,Makeup D,Beauty,2,1312,15,393.6,2230.4,1002.69,UPI,Shipped,5,3
ORD04681,2025-02-04,1332,Chennai,Returning,15,Smartwatch C,Electronics,1,62164,0,0.0,62164.0,27404.96,Credit Card,Delivered,2,1
ORD04682,2025-09-27,1583,Pune,Returning,39,Dress C,Clothing,1,3177,5,158.85,3018.15,1075.36,Debit Card,Returned,3,7
ORD04683,2025-05-17,1887,Chennai,New,23,T-Shirt C,Clothing,1,3687,0,0.0,3687.0,1313.52,Credit Card,Delivered,5,7
ORD04684,2025-10-21,3149,Jaipur,New,76,Fragrance D,Beauty,5,3453,15,2589.75,14675.25,5608.59,Debit Card,Delivered,5,4
ORD04685,2025-10-15,2246,Delhi,New,45,Table A,Furniture,2,31346,25,15673.0,47019.0,9918.85,Credit Card,Delivered,4,1
ORD04686,2025-01-21,2483,Chennai,Loyal,29,Jacket A,Clothing,2,6799,25,3399.5,10198.5,1975.73,UPI,Cancelled,4,0
ORD04687,2025-03-22,1240,Chennai,New,39,Dress C,Clothing,1,3177,20,635.4,2541.6,982.98,COD,Delivered,4,4
ORD04688,2025-06-05,2066,Mumbai,New,58,Bookshelf B,Furniture,1,22591,25,5647.75,16943.25,4512.99,COD,Delivered,5,7
ORD04689,2025-05-12,1349,Chandigarh,Returning,25,Jeans A,Clothing,4,6579,0,0.0,26316.0,10073.22,COD,Returned,4,2
ORD04690,2025-04-19,2490,Chandigarh,New,56,Bed D,Furniture,3,18193,0,0.0,54579.0,14360.92,UPI,Delivered,5,9
ORD04691,2025-01-28,1225,Chandigarh,Returning,80,Bath D,Beauty,3,1189,5,178.35,3388.65,774.69,Debit Card,Shipped,5,8
ORD04692,2025-07-26,2802,Hyderabad,Loyal,30,Jacket B,Clothing,2,4480,10,896.0,8064.0,2916.06,UPI,Delivered,4,6
ORD04693,2025-08-28,1355,Mumbai,Returning,30,Jacket B,Clothing,1,4480,10,448.0,4032.0,1475.05,Debit Card,Delivered,5,3
ORD04694,2025-07-04,2739,Mumbai,New,11,Headphones C,Electronics,3,31296,10,9388.8,84499.2,24112.49,COD,Shipped,4,6
ORD04695,2025-03-31,3995,Kolkata,Returning,7,Laptop C,Electronics,1,45609,10,4560.9,41048.1,11721.2,UPI,Delivered,5,4
ORD04696,2025-12-07,2570,Mumbai,New,36,Sneakers D,Clothing,2,1477,20,590.8,2363.2,922.8,UPI,Delivered,5,4
ORD04697,2025-07-12,2219,Pune,New,15,Smartwatch C,Electronics,5,62164,15,46623.0,264197.0,94782.61,UPI,Delivered,5,8
ORD04698,2025-11-29,2766,Pune,New,26,Jeans B,Clothing,3,4145,25,3108.75,9326.25,1793.8,Net Banking,Delivered,5,5
ORD04699,2025-11-19,3005,Delhi,Returning,74,Fragrance B,Beauty,4,1656,20,1324.8,5299.2,1545.09,Credit Card,Delivered,4,1
ORD04700,2025-11-24,3632,Delhi,Returning,8,Laptop D,Electronics,2,46619,10,9323.8,83914.2,15116.67,Net Banking,Delivered,4,3
ORD04701,2025-10-18,2622,Delhi,New,51,Sofa C,Furniture,1,33869,20,6773.8,27095.2,8773.03,Debit Card,Delivered,2,6
ORD04702,2025-06-30,3482,Jaipur,Loyal,21,T-Shirt A,Clothing,1,4602,10,460.2,4141.8,961.8,UPI,Delivered,5,2
ORD04703,2025-02-14,1033,Jaipur,Returning,29,Jacket A,Clothing,2,6799,0,0.0,13598.0,4327.43,Credit Card,Delivered,5,3
ORD04704,2025-08-01,1284,Hyderabad,Returning,34,Sneakers B,Clothing,1,2317,15,347.55,1969.45,796.56,UPI,Delivered,5,7
ORD04705,2025-11-16,3260,Bengaluru,Returning,73,Fragrance A,Beauty,1,3255,0,0.0,3255.0,1163.04,Credit Card,Delivered,5,2
ORD04706,2025-11-06,3893,Chandigarh,New,71,Haircare C,Beauty,2,3730,0,0.0,7460.0,2184.79,Debit Card,Delivered,3,8
ORD04707,2025-05-07,1831,Delhi,New,19,Tablet C,Electronics,1,19892,20,3978.4,15913.6,3587.21,Net Banking,Delivered,5,9
ORD04708,2025-11-10,1335,Hyderabad,Loyal,49,Sofa A,Furniture,2,12788,10,2557.6,23018.4,7811.93,Net Banking,Delivered,4,2
ORD04709,2025-01-30,3992,Delhi,Returning,46,Table B,Furniture,3,18411,15,8284.95,46948.05,18470.61,COD,Delivered,4,1
ORD04710,2025-11-30,1448,Pune,Returning,12,Headphones D,Electronics,2,51264,5,5126.4,97401.6,34631.22,Credit Card,Delivered,4,4
ORD04711,2025-02-18,1967,Ahmedabad,Loyal,3,Smartphone C,Electronics,3,5459,0,0.0,16377.0,3129.33,Debit Card,Delivered,4,1
ORD04712,2025-06-25,3834,Kolkata,Returning,12,Headphones D,Electronics,1,51264,15,7689.6,43574.4,16618.35,UPI,Delivered,3,5
ORD04713,2025-04-09,2153,Pune,Loyal,23,T-Shirt C,Clothing,1,3687,0,0.0,3687.0,1364.9,Net Banking,Returned,5,9
ORD04714,2025-03-10,2235,Pune,New,66,Makeup B,Beauty,3,1996,20,1197.6,4790.4,1056.0,Debit Card,Delivered,2,3
ORD04715,2025-03-24,2987,Delhi,Loyal,28,Jeans D,Clothing,5,5673,25,7091.25,21273.75,9539.92,Debit Card,Delivered,3,3
ORD04716,2025-08-18,3412,Hyderabad,Returning,58,Bookshelf B,Furniture,2,22591,10,4518.2,40663.8,15505.21,Credit Card,Cancelled,2,0
ORD04717,2025-09-08,2210,Jaipur,Returning,26,Jeans B,Clothing,1,4145,0,0.0,4145.0,913.15,UPI,Delivered,3,8
ORD04718,2025-02-22,1977,Pune,New,9,Headphones A,Electronics,2,17921,5,1792.1,34049.9,12273.13,Net Banking,Delivered,4,5
ORD04719,2025-10-17,1794,Ahmedabad,Returning,82,Cookware B,Home & Kitchen,5,4487,20,4487.0,17948.0,6044.21,Net Banking,Shipped,3,6
ORD04720,2025-04-24,1789,Kolkata,Returning,38,Dress B,Clothing,4,6215,5,1243.0,23617.0,7775.52,UPI,Delivered,4,5
ORD04721,2025-09-09,1576,Kolkata,Returning,86,Mixer B,Home & Kitchen,4,14065,0,0.0,56260.0,20159.94,COD,Delivered,3,2
ORD04722,2025-12-16,3711,Chandigarh,New,89,Storage A,Home & Kitchen,1,690,25,172.5,517.5,106.07,COD,Delivered,5,3
ORD04723,2025-01-25,2471,Jaipur,Loyal,11,Headphones C,Electronics,3,31296,15,14083.2,79804.8,22109.19,Credit Card,Cancelled,5,0
ORD04724,2025-03-06,1774,Chennai,Returning,20,Tablet D,Electronics,2,78078,5,7807.8,148348.2,45005.8,Credit Card,Delivered,4,6
ORD04725,2025-09-17,3842,Ahmedabad,New,26,Jeans B,Clothing,4,4145,20,3316.0,13264.0,5714.88,Credit Card,Delivered,3,4
ORD04726,2025-12-30,1778,Bengaluru,Returning,57,Bookshelf A,Furniture,1,40231,10,4023.1,36207.9,9198.52,Debit Card,Delivered,4,6
ORD04727,2025-10-25,2716,Jaipur,Returning,29,Jacket A,Clothing,1,6799,5,339.95,6459.05,2751.81,Credit Card,Delivered,4,4
ORD04728,2025-06-03,2210,Pune,Returning,17,Tablet A,Electronics,3,54035,20,32421.0,129684.0,55496.6,UPI,Delivered,5,8
ORD04729,2025-08-22,1130,Delhi,Returning,20,Tablet D,Electronics,2,78078,10,15615.6,140540.4,37938.21,UPI,Delivered,5,7
ORD04730,2025-07-10,2121,Chennai,Returning,52,Sofa D,Furniture,1,40048,0,0.0,40048.0,7454.89,Credit Card,Delivered,5,1
ORD04731,2025-08-23,1886,Hyderabad,Loyal,29,Jacket A,Clothing,1,6799,5,339.95,6459.05,2011.06,Net Banking,Delivered,4,6
ORD04732,2025-08-05,2995,Bengaluru,Loyal,87,Mixer C,Home & Kitchen,1,4819,20,963.8,3855.2,1575.03,COD,Delivered,4,6
ORD04733,2025-10-18,3800,Chennai,Loyal,34,Sneakers B,Clothing,5,2317,10,1158.5,10426.5,2805.78,UPI,Delivered,4,5
ORD04734,2025-05-13,1614,Ahmedabad,Returning,4,Smartphone D,Electronics,2,4934,20,1973.6,7894.4,1754.95,COD,Shipped,4,3
ORD04735,2025-11-11,3512,Bengaluru,Returning,2,Smartphone B,Electronics,2,14842,5,1484.2,28199.8,5641.33,COD,Delivered,2,4
ORD04736,2025-02-13,2836,Chennai,Loyal,63,Skincare C,Beauty,2,5380,25,2690.0,8070.0,2194.94,Credit Card,Delivered,4,7
ORD04737,2025-09-27,1470,Delhi,New,93,Bedding A,Home & Kitchen,1,8468,15,1270.2,7197.8,3115.97,Net Banking,Delivered,5,3
